catch_id,sample_row_id,station_code,start_date,start_time,common_name,fork_length,dead,lifestage,weight,count,run,count_reference,ad_pelvic,adipose_clipped
957325,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957326,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,75,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957327,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,67,FALSE,not provided,NA,1,fall run,0,TRUE,TRUE
957328,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,78,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957329,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,75,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957330,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,74,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957331,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,83,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957332,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,36,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957333,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,38,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957334,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,64,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957335,33980,gate 7,2023-03-19,04:14:00,Chinook Salmon,123,FALSE,not provided,NA,1,winter run,0,FALSE,FALSE
957336,33981,gate 8,2023-03-19,04:17:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,TRUE,TRUE
957337,33981,gate 8,2023-03-19,04:17:00,Chinook Salmon,40,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957338,33982,gate 1,2023-03-19,10:16:00,Prickly Sculpin,136,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957339,33982,gate 1,2023-03-19,10:16:00,Golden Shiner,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957340,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,85,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957341,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957342,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957343,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957344,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957345,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,64,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957346,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,95,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957347,33983,gate 5,2023-03-19,10:13:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957348,33983,gate 5,2023-03-19,10:13:00,Unknown Lampetra,110,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957349,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,82,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957350,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,82,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957351,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,70,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957352,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,36,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957353,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,37,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957354,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,57,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957355,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,60,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957356,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,66,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957357,33983,gate 5,2023-03-19,10:13:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957358,33984,gate 7,2023-03-19,10:10:00,Chinook Salmon,83,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957359,33984,gate 7,2023-03-19,10:10:00,Chinook Salmon,48,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957360,33985,gate 8,2023-03-19,10:07:00,Threespine Stickleback,26,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957361,33985,gate 8,2023-03-19,10:07:00,Chinook Salmon,36,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957362,33985,gate 8,2023-03-19,10:07:00,Chinook Salmon,54,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957363,33985,gate 8,2023-03-19,10:07:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957364,33986,gate 1,2023-03-20,04:20:00,Sacramento Squawfish,50,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957365,33986,gate 1,2023-03-20,04:20:00,Sacramento Squawfish,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957366,33986,gate 1,2023-03-20,04:20:00,Chinook Salmon,45,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957367,33986,gate 1,2023-03-20,04:20:00,Chinook Salmon,50,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957368,33986,gate 1,2023-03-20,04:20:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957369,33987,gate 5,2023-03-20,04:06:00,Bluegill,100,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957370,33987,gate 5,2023-03-20,04:06:00,Unknown Lampetra,96,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957371,33987,gate 5,2023-03-20,04:06:00,Unknown Lampetra,136,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957372,33987,gate 5,2023-03-20,04:06:00,Sacramento Squawfish,66,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957373,33987,gate 5,2023-03-20,04:06:00,Sacramento Squawfish,90,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957374,33987,gate 5,2023-03-20,04:06:00,Sacramento Squawfish,56,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957375,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,76,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957376,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,84,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957377,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,87,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957378,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,36,FALSE,not provided,NA,3,fall run,0,FALSE,FALSE
957379,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,37,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957380,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,40,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957381,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,44,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957382,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,50,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957383,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,53,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957384,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,54,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957385,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,56,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957386,33987,gate 5,2023-03-20,04:06:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957387,33988,gate 7,2023-03-20,04:09:00,Sacramento Squawfish,85,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957388,33988,gate 7,2023-03-20,04:09:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957389,33988,gate 7,2023-03-20,04:09:00,Sacramento Squawfish,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957390,33988,gate 7,2023-03-20,04:09:00,Sacramento Squawfish,90,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957391,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,77,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957392,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,85,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957393,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,83,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957394,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,82,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957395,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,78,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957396,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,36,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957397,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,39,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957398,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,55,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957399,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,57,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957400,33988,gate 7,2023-03-20,04:09:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957401,33989,gate 8,2023-03-20,04:15:00,Threespine Stickleback,26,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957402,33989,gate 8,2023-03-20,04:15:00,Sacramento Squawfish,43,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957403,33989,gate 8,2023-03-20,04:15:00,Chinook Salmon,85,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957404,33989,gate 8,2023-03-20,04:15:00,Chinook Salmon,77,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957405,33989,gate 8,2023-03-20,04:15:00,Chinook Salmon,84,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957406,33991,gate 1,2023-03-21,10:13:00,California Roach,45,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957407,33991,gate 1,2023-03-21,10:13:00,Chinook Salmon,35,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957408,33991,gate 1,2023-03-21,10:13:00,Chinook Salmon,37,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957409,33992,gate 6,2023-03-21,10:20:00,Bluegill,98,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957410,33992,gate 6,2023-03-21,10:20:00,Sacramento Squawfish,86,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957411,33992,gate 6,2023-03-21,10:20:00,Sacramento Squawfish,82,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957412,33992,gate 6,2023-03-21,10:20:00,Sacramento Squawfish,105,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957413,33992,gate 6,2023-03-21,10:20:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957414,33992,gate 6,2023-03-21,10:20:00,Sacramento Squawfish,118,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957415,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,88,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957416,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,78,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957417,33992,gate 6,2023-03-21,10:20:00,Rainbow Trout,257,FALSE,not provided,NA,1,not recorded,0,FALSE,TRUE
957418,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,33,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957419,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,34,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957420,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,35,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957421,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,36,FALSE,not provided,NA,3,fall run,0,FALSE,FALSE
957422,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,37,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957423,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,48,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957424,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,49,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957425,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,54,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957426,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,60,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957427,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,61,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957428,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,62,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957429,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,70,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
957430,33992,gate 6,2023-03-21,10:20:00,Chinook Salmon,63,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
957431,33993,gate 5,2023-03-21,10:08:00,Sacramento Squawfish,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957432,33993,gate 5,2023-03-21,10:08:00,Chinook Salmon,84,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957433,33993,gate 5,2023-03-21,10:08:00,Chinook Salmon,33,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957434,33994,gate 7,2023-03-21,10:17:00,Sacramento Squawfish,55,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957435,33994,gate 7,2023-03-21,10:17:00,Western Mosquitofish,34,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957436,33994,gate 7,2023-03-21,10:17:00,Threespine Stickleback,28,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
957437,33994,gate 7,2023-03-21,10:17:00,California Roach,62,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957438,33994,gate 7,2023-03-21,10:17:00,Chinook Salmon,81,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957439,33994,gate 7,2023-03-21,10:17:00,Chinook Salmon,40,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957440,33995,gate 8,2023-03-21,10:15:00,Sacramento Squawfish,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957441,33995,gate 8,2023-03-21,10:15:00,Chinook Salmon,43,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957442,33995,gate 8,2023-03-21,10:15:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957443,33996,gate 1,2023-03-21,19:35:00,Threespine Stickleback,22,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957444,33996,gate 1,2023-03-21,19:35:00,Bluegill,43,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957445,33997,gate 5,2023-03-21,19:32:00,Unknown Lampetra,122,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957446,33997,gate 5,2023-03-21,19:32:00,Sacramento Squawfish,107,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957447,33997,gate 5,2023-03-21,19:32:00,Chinook Salmon,66,FALSE,not provided,NA,1,fall run,0,TRUE,TRUE
957448,33997,gate 5,2023-03-21,19:32:00,Chinook Salmon,105,FALSE,not provided,NA,1,winter run,0,FALSE,TRUE
957449,33998,gate 6,2023-03-21,19:23:00,Sacramento Squawfish,50,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957450,33998,gate 6,2023-03-21,19:23:00,Sacramento Squawfish,63,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957451,33998,gate 6,2023-03-21,19:23:00,Sacramento Squawfish,34,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957452,33998,gate 6,2023-03-21,19:23:00,Sacramento Squawfish,79,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957453,33998,gate 6,2023-03-21,19:23:00,Unknown Lampetra,90,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957454,33998,gate 6,2023-03-21,19:23:00,Unknown Centrarchidae,36,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957455,33998,gate 6,2023-03-21,19:23:00,Threespine Stickleback,37,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957456,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,85,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957457,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,89,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957458,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,78,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957459,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,74,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957460,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,80,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957461,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,34,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957462,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,36,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957463,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,42,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957464,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,53,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957465,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,54,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957466,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,56,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957467,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,59,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957468,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957469,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,64,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957470,33998,gate 6,2023-03-21,19:23:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957471,33999,gate 7,2023-03-21,19:25:00,Green Sunfish,93,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
957472,33999,gate 7,2023-03-21,19:25:00,Sacramento Squawfish,51,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
957473,33999,gate 7,2023-03-21,19:25:00,Sacramento Squawfish,54,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957474,33999,gate 7,2023-03-21,19:25:00,Hardhead,52,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957475,33999,gate 7,2023-03-21,19:25:00,Unknown Lampetra,119,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957476,33999,gate 7,2023-03-21,19:25:00,Chinook Salmon,80,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957477,33999,gate 7,2023-03-21,19:25:00,Chinook Salmon,45,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957478,33999,gate 7,2023-03-21,19:25:00,Chinook Salmon,50,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957479,33999,gate 7,2023-03-21,19:25:00,Chinook Salmon,37,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957480,34000,gate 8,2023-03-21,19:28:00,Unknown Lampetra,136,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957481,34000,gate 8,2023-03-21,19:28:00,Unknown Lampetra,135,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957482,34000,gate 8,2023-03-21,19:28:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957483,34000,gate 8,2023-03-21,19:28:00,Sacramento Squawfish,56,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957484,34000,gate 8,2023-03-21,19:28:00,Chinook Salmon,92,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
957485,34000,gate 8,2023-03-21,19:28:00,Chinook Salmon,36,TRUE,not provided,NA,1,fall run,0,FALSE,FALSE
957486,34000,gate 8,2023-03-21,19:28:00,Chinook Salmon,48,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957487,34000,gate 8,2023-03-21,19:28:00,Chinook Salmon,49,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957489,34001,gate 1,2023-03-23,10:06:00,Sacramento Squawfish,48,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957490,34001,gate 1,2023-03-23,10:06:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957491,34001,gate 1,2023-03-23,10:06:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957492,34001,gate 1,2023-03-23,10:06:00,Channel Catfish,45,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957493,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,93,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957494,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,110,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957495,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,96,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957496,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,85,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957497,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,67,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957498,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,104,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957499,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957500,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957501,34001,gate 1,2023-03-23,10:06:00,Prickly Sculpin,88,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957502,34001,gate 1,2023-03-23,10:06:00,Bluegill,66,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957503,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,110,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957504,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,128,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957505,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,105,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957506,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,110,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957507,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,114,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957508,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,123,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957509,34001,gate 1,2023-03-23,10:06:00,Unknown Lampetra,112,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957510,34001,gate 1,2023-03-23,10:06:00,Sacramento Sucker,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957511,34001,gate 1,2023-03-23,10:06:00,Sacramento Sucker,76,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957512,34001,gate 1,2023-03-23,10:06:00,Unknown Centrarchidae,38,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957513,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,40,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957514,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,46,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957515,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,50,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957516,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,55,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957517,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,58,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957518,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,63,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957519,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,64,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957520,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957521,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,66,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
957522,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,68,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957523,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,69,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
957524,34001,gate 1,2023-03-23,10:06:00,Chinook Salmon,95,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
957525,34002,gate 5,2023-03-23,09:03:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957526,34002,gate 5,2023-03-23,09:03:00,Sacramento Squawfish,105,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957527,34002,gate 5,2023-03-23,09:03:00,Sacramento Sucker,60,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957528,34002,gate 5,2023-03-23,09:03:00,Unknown Lampetra,116,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
957529,34002,gate 5,2023-03-23,09:03:00,Threespine Stickleback,22,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
957530,34002,gate 5,2023-03-23,09:03:00,Rainbow Trout,230,FALSE,not provided,NA,1,not recorded,0,FALSE,TRUE
